"block"	"org_chr1"	"org_chr2"	"ks"	"kn"	"start1"	"stop1"	"gene1"	"start2"	"stop2"	"gene2"	"median"	"mean"	"count"	"total_genes"	"subGenome"
"144"	"#1f"	"a6807_1"	"b8082_5"	0.1726	0.0433	10011862	10009625	"Sb01g011150"	12337678	12339924	"GRMZM2G001279"	0.23345	3.40346968085106	188	356	"sub2"
"145"	"#1f"	"a6807_1"	"b8082_5"	0.117	0.0515	7702731	7699409	"Sb01g008950"	8416804	8412341	"GRMZM2G065896"	0.23345	3.40346968085106	188	356	"sub2"
"146"	"#1f"	"a6807_1"	"b8082_5"	0.203	0.0223	8290156	8294302	"Sb01g009540"	9326848	9330783	"GRMZM2G164470"	0.23345	3.40346968085106	188	356	"sub2"
"147"	"#1f"	"a6807_1"	"b8082_5"	0.1495	0.0275	8102353	8094865	"Sb01g009400"	9137712	9127387	"GRMZM2G129554"	0.23345	3.40346968085106	188	356	"sub2"
"148"	"#1f"	"a6807_1"	"b8082_5"	2.0326	0.3701	7147016	7144821	"Sb01g008270"	7483660	7481834	"GRMZM2G132121"	0.23345	3.40346968085106	188	356	"sub2"
"149"	"#1f"	"a6807_1"	"b8082_5"	0.1275	0.0273	12602542	12607594	"Sb01g013530"	16946258	16952506	"GRMZM2G018943"	0.23345	3.40346968085106	188	356	"sub2"
"150"	"#1f"	"a6807_1"	"b8082_5"	0.1079	0.0031	9750112	9748799	"Sb01g010860"	12108218	12106905	"GRMZM2G452026"	0.23345	3.40346968085106	188	356	"sub2"
"151"	"#1f"	"a6807_1"	"b8082_5"	0.5313	0.0291	11439834	11437458	"Sb01g012380"	14045389	14043869	"GRMZM2G021746"	0.23345	3.40346968085106	188	356	"sub2"
"152"	"#1f"	"a6807_1"	"b8082_5"	0.3035	0.048	11850800	11847221	"Sb01g012820"	15089421	15085546	"GRMZM2G079083"	0.23345	3.40346968085106	188	356	"sub2"
"153"	"#1f"	"a6807_1"	"b8082_5"	0.3496	0.0254	7500740	7499280	"Sb01g008680"	7946218	7942943	"GRMZM2G317614"	0.23345	3.40346968085106	188	356	"sub2"
"154"	"#1f"	"a6807_1"	"b8082_5"	0.2284	0.0782	11950784	11946770	"Sb01g012880"	15215859	15211551	"GRMZM2G161418"	0.23345	3.40346968085106	188	356	"sub2"
"155"	"#1f"	"a6807_1"	"b8082_5"	1.1872	0.1929	8503059	8502323	"Sb01g009730"	9766986	9766233	"GRMZM2G104332"	0.23345	3.40346968085106	188	356	"sub2"
"156"	"#1f"	"a6807_1"	"b8082_5"	0.1153	0.0211	11668989	11677079	"Sb01g012680"	14682674	14674227	"GRMZM2G120750"	0.23345	3.40346968085106	188	356	"sub2"
"157"	"#1f"	"a6807_1"	"b8082_5"	0.1413	0.0478	11957029	11953749	"Sb01g012890"	15219969	15217317	"GRMZM2G161668"	0.23345	3.40346968085106	188	356	"sub2"
"158"	"#1f"	"a6807_1"	"b8082_5"	0.132	0.0379	8447161	8451001	"Sb01g009670"	9604973	9601214	"GRMZM2G160619"	0.23345	3.40346968085106	188	356	"sub2"
"159"	"#1f"	"a6807_1"	"b8082_5"	0.191	0.0447	8279578	8278355	"Sb01g009530"	9278776	9279996	"AC195395"	0.23345	3.40346968085106	188	356	"sub2"
"160"	"#1f"	"a6807_1"	"b8082_5"	0.1253	0.0189	6073681	6067672	"Sb01g007140"	6157082	6147178	"GRMZM2G171588"	0.23345	3.40346968085106	188	356	"sub2"
"161"	"#1f"	"a6807_1"	"b8082_5"	0.4521	0.0782	12414939	12419507	"Sb01g013420"	16313460	16320000	"GRMZM2G166109"	0.23345	3.40346968085106	188	356	"sub2"
"162"	"#1f"	"a6807_1"	"b8082_5"	0.3033	0.0398	7185915	7182451	"Sb01g008340"	7569005	7567136	"GRMZM2G014618"	0.23345	3.40346968085106	188	356	"sub2"
"163"	"#1f"	"a6807_1"	"b8082_5"	0.4851	0.0167	11983283	11983576	"Sb01g012940"	15431517	15431807	"GRMZM2G112366"	0.23345	3.40346968085106	188	356	"sub2"
"164"	"#1f"	"a6807_1"	"b8082_5"	0.3455	0.0312	6306103	6308260	"Sb01g007340"	6425924	6428023	"GRMZM2G377904"	0.23345	3.40346968085106	188	356	"sub2"
"165"	"#1f"	"a6807_1"	"b8082_5"	0.1665	0.0472	6246189	6243512	"Sb01g007290"	6355012	6352430	"GRMZM2G141940"	0.23345	3.40346968085106	188	356	"sub2"
"166"	"#1f"	"a6807_1"	"b8082_5"	2.032	0.2223	6562691	6560897	"Sb01g007640"	6737234	6738908	"GRMZM2G030821"	0.23345	3.40346968085106	188	356	"sub2"
"167"	"#1f"	"a6807_1"	"b8082_5"	0.1353	0.0483	9336138	9337268	"Sb01g010570"	11545261	11546554	"GRMZM2G162405"	0.23345	3.40346968085106	188	356	"sub2"
"168"	"#1f"	"a6807_1"	"b8082_5"	0.2596	0.1417	12434903	12434235	"Sb01g013440"	16392006	16391482	"GRMZM2G330565"	0.23345	3.40346968085106	188	356	"sub2"
"169"	"#1f"	"a6807_1"	"b8082_5"	0.2173	0.0037	7628982	7631869	"Sb01g008860"	8222911	8220111	"GRMZM2G110735"	0.23345	3.40346968085106	188	356	"sub2"
"170"	"#1f"	"a6807_1"	"b8082_5"	0.2553	0.0695	7714692	7714378	"Sb01g008990"	8422198	8421884	"GRMZM2G367094"	0.23345	3.40346968085106	188	356	"sub2"
"171"	"#1f"	"a6807_1"	"b8082_5"	0.2916	0.014	12156971	12160156	"Sb01g013120"	15658254	15661394	"GRMZM2G064852"	0.23345	3.40346968085106	188	356	"sub2"
"172"	"#1f"	"a6807_1"	"b8082_5"	0.0849	0.0275	7565796	7555468	"Sb01g008740"	7970254	7956357	"GRMZM2G023858"	0.23345	3.40346968085106	188	356	"sub2"
"173"	"#1f"	"a6807_1"	"b8082_5"	0.2572	0.1241	7362663	7367592	"Sb01g008520"	7812201	7819426	"GRMZM2G147809"	0.23345	3.40346968085106	188	356	"sub2"
"174"	"#1f"	"a6807_1"	"b8082_5"	0.2606	0.0173	7677262	7679807	"Sb01g008920"	8371874	8374392	"GRMZM2G065669"	0.23345	3.40346968085106	188	356	"sub2"
"175"	"#1f"	"a6807_1"	"b8082_5"	0.4382	0.1286	12233648	12227359	"Sb01g013215"	15980592	15987387	"AC233885"	0.23345	3.40346968085106	188	356	"sub2"
"176"	"#1f"	"a6807_1"	"b8082_5"	72.9211	0.8332	11652294	11649232	"Sb01g012670"	14550254	14549137	"GRMZM2G093653"	0.23345	3.40346968085106	188	356	"sub2"
"177"	"#1f"	"a6807_1"	"b8082_5"	0.2542	0.039	8544963	8542866	"Sb01g009770"	9864973	9862666	"GRMZM2G096591"	0.23345	3.40346968085106	188	356	"sub2"
"178"	"#1f"	"a6807_1"	"b8082_5"	0.1354	0.0225	6228087	6234720	"Sb01g007270"	6346459	6351364	"GRMZM2G141903"	0.23345	3.40346968085106	188	356	"sub2"
"179"	"#1f"	"a6807_1"	"b8082_5"	0.1633	0.0676	6081548	6090067	"Sb01g007150"	6269302	6273364	"GRMZM2G055732"	0.23345	3.40346968085106	188	356	"sub2"
"180"	"#1f"	"a6807_1"	"b8082_5"	0.2615	0.0444	12408833	12411182	"Sb01g013410"	16303945	16305027	"AC211276"	0.23345	3.40346968085106	188	356	"sub2"
"181"	"#1f"	"a6807_1"	"b8082_5"	0.2918	0.0254	11960587	11957671	"Sb01g012900"	15323666	15320832	"GRMZM2G078566"	0.23345	3.40346968085106	188	356	"sub2"
"182"	"#1f"	"a6807_1"	"b8082_5"	0.1216	0.0226	6595308	6598499	"Sb01g007680"	6819249	6821057	"GRMZM2G072658"	0.23345	3.40346968085106	188	356	"sub2"
"183"	"#1f"	"a6807_1"	"b8082_5"	0.5492	0.116	8369505	8371069	"Sb01g009590"	9570903	9572260	"GRMZM2G082343"	0.23345	3.40346968085106	188	356	"sub2"
"184"	"#1f"	"a6807_1"	"b8082_5"	0.3023	0.0615	9858502	9859883	"Sb01g011000"	12185537	12186941	"GRMZM2G402213"	0.23345	3.40346968085106	188	356	"sub2"
"185"	"#1f"	"a6807_1"	"b8082_5"	0.1134	0.0297	12110036	12117727	"Sb01g013080"	15538117	15543318	"GRMZM2G065194"	0.23345	3.40346968085106	188	356	"sub2"
"186"	"#1f"	"a6807_1"	"b8082_5"	0.3508	0.0543	12640190	12640995	"Sb01g013590"	16954573	16955353	"GRMZM2G019207"	0.23345	3.40346968085106	188	356	"sub2"
"187"	"#1f"	"a6807_1"	"b8082_5"	0.1334	0.0144	12855043	12858019	"Sb01g013800"	17755235	17751967	"GRMZM2G046676"	0.23345	3.40346968085106	188	356	"sub2"
"188"	"#1f"	"a6807_1"	"b8082_5"	1.2347	0.3841	8482582	8483178	"Sb01g009700"	9677131	9684515	"GRMZM2G380291"	0.23345	3.40346968085106	188	356	"sub2"
"189"	"#1f"	"a6807_1"	"b8082_5"	0.1402	0.1007	11623871	11623103	"Sb01g012620"	14480159	14480885	"GRMZM2G120897"	0.23345	3.40346968085106	188	356	"sub2"
"190"	"#1f"	"a6807_1"	"b8082_5"	0.2419	0.0546	7385101	7383217	"Sb01g008550"	7832121	7828939	"GRMZM2G147880"	0.23345	3.40346968085106	188	356	"sub2"
"191"	"#1f"	"a6807_1"	"b8082_5"	0.3805	0.0567	7370843	7369959	"Sb01g008530"	7822462	7820505	"GRMZM2G147862"	0.23345	3.40346968085106	188	356	"sub2"
"192"	"#1f"	"a6807_1"	"b8082_5"	0.1823	0.0495	9842888	9840633	"Sb01g010975"	12185111	12182745	"GRMZM2G102692"	0.23345	3.40346968085106	188	356	"sub2"
"193"	"#1f"	"a6807_1"	"b8082_5"	0.1374	0.0317	7287085	7290339	"Sb01g008450"	7662490	7665942	"GRMZM2G051270"	0.23345	3.40346968085106	188	356	"sub2"
"194"	"#1f"	"a6807_1"	"b8082_5"	0.3434	0.1002	12209704	12206520	"Sb01g013200"	16011003	15843589	"AC233885"	0.23345	3.40346968085106	188	356	"sub2"
"195"	"#1f"	"a6807_1"	"b8082_5"	0.1569	0.0641	12143305	12153294	"Sb01g013110"	15591210	15606512	"AC197122"	0.23345	3.40346968085106	188	356	"sub2"
"196"	"#1f"	"a6807_1"	"b8082_5"	0.322	0.0291	9930035	9923487	"Sb01g011040"	12233436	12228956	"GRMZM2G102760"	0.23345	3.40346968085106	188	356	"sub2"
"197"	"#1f"	"a6807_1"	"b8082_5"	0.1358	0.018	12135814	12140167	"Sb01g013100"	15584458	15588944	"GRMZM2G007810"	0.23345	3.40346968085106	188	356	"sub2"
"198"	"#1f"	"a6807_1"	"b8082_5"	0.229	0.0234	6417288	6419634	"Sb01g007470"	6542362	6544760	"GRMZM2G089673"	0.23345	3.40346968085106	188	356	"sub2"
"199"	"#1f"	"a6807_1"	"b8082_5"	0.37	0.0106	7191297	7190462	"Sb01g008350"	7575268	7574386	"GRMZM2G014672"	0.23345	3.40346968085106	188	356	"sub2"
"200"	"#1f"	"a6807_1"	"b8082_5"	0.3333	0.233	8102708	8104893	"Sb01g009410"	9138194	9140223	"GRMZM2G129681"	0.23345	3.40346968085106	188	356	"sub2"
"201"	"#1f"	"a6807_1"	"b8082_5"	0.4016	0.0192	7274789	7273738	"Sb01g008440"	7659631	7658593	"GRMZM2G051403"	0.23345	3.40346968085106	188	356	"sub2"
"202"	"#1f"	"a6807_1"	"b8082_5"	0.1119	0.0289	12711678	12715143	"Sb01g013670"	16994760	17007397	"GRMZM2G095239"	0.23345	3.40346968085106	188	356	"sub2"
"203"	"#1f"	"a6807_1"	"b8082_5"	0.1871	0.0938	6578560	6581624	"Sb01g007655"	6764167	6767918	"GRMZM2G086287"	0.23345	3.40346968085106	188	356	"sub2"
"204"	"#1f"	"a6807_1"	"b8082_5"	0.1598	0.0586	6472119	6468229	"Sb01g007520"	6592623	6596701	"GRMZM2G057623"	0.23345	3.40346968085106	188	356	"sub2"
"205"	"#1f"	"a6807_1"	"b8082_5"	0.1578	0.04	8114449	8111265	"Sb01g009430"	9145626	9142034	"GRMZM2G129700"	0.23345	3.40346968085106	188	356	"sub2"
"206"	"#1f"	"a6807_1"	"b8082_5"	0.2138	0.0614	11976515	11979188	"Sb01g012920"	15349651	15351898	"GRMZM2G038801"	0.23345	3.40346968085106	188	356	"sub2"
"207"	"#1f"	"a6807_1"	"b8082_5"	0.1307	0.0402	12199697	12197713	"Sb01g013180"	15694810	15690212	"GRMZM2G136889"	0.23345	3.40346968085106	188	356	"sub2"
"208"	"#1f"	"a6807_1"	"b8082_5"	0.2274	0.0286	12019086	12017413	"Sb01g012990"	15455941	15454280	"GRMZM2G148721"	0.23345	3.40346968085106	188	356	"sub2"
"209"	"#1f"	"a6807_1"	"b8082_5"	0.1018	0.0219	6584784	6587395	"Sb01g007660"	6781861	6784508	"GRMZM2G086497"	0.23345	3.40346968085106	188	356	"sub2"
"210"	"#1f"	"a6807_1"	"b8082_5"	1.3067	0.0355	12029256	12028951	"Sb01g013000"	15462159	15461833	"GRMZM2G448511"	0.23345	3.40346968085106	188	356	"sub2"
"211"	"#1f"	"a6807_1"	"b8082_5"	0.2086	0.0973	11986555	11987405	"Sb01g012950"	15434019	15434913	"AC191676"	0.23345	3.40346968085106	188	356	"sub2"
"212"	"#1f"	"a6807_1"	"b8082_5"	80.0921	0.4754	12560584	12558455	"Sb01g013500"	16727170	16725071	"GRMZM2G077828"	0.23345	3.40346968085106	188	356	"sub2"
"213"	"#1f"	"a6807_1"	"b8082_5"	0.1017	0.0458	8087677	8089365	"Sb01g009380"	9072716	9074282	"GRMZM2G385543"	0.23345	3.40346968085106	188	356	"sub2"
"214"	"#1f"	"a6807_1"	"b8082_5"	0.1797	0.0516	8066606	8069037	"Sb01g009350"	8768065	8775884	"GRMZM2G019958"	0.23345	3.40346968085106	188	356	"sub2"
"215"	"#1f"	"a6807_1"	"b8082_5"	0.2699	0.0361	11970674	11968953	"Sb01g012910"	15336889	15335159	"GRMZM2G340578"	0.23345	3.40346968085106	188	356	"sub2"
"216"	"#1f"	"a6807_1"	"b8082_5"	0.1522	0.0978	7975647	7977392	"Sb01g009230"	8531863	8530280	"GRMZM2G105822"	0.23345	3.40346968085106	188	356	"sub2"
"217"	"#1f"	"a6807_1"	"b8082_9"	0.3718	0.1966	63991441	63990827	"Sb01g040680"	137404297	137405377	"GRMZM2G317871"	0.2355	5.05097809798271	347	390	"sub2"
"218"	"#1f"	"a6807_1"	"b8082_9"	0.2824	0.0268	69081803	69078759	"Sb01g046010"	147081163	147077804	"GRMZM2G054969"	0.2355	5.05097809798271	347	390	"sub2"
"219"	"#1f"	"a6807_1"	"b8082_9"	78.1898	1.085	63966368	63980408	"Sb01g040660"	137314713	137350563	"GRMZM2G085409"	0.2355	5.05097809798271	347	390	"sub2"
"220"	"#1f"	"a6807_1"	"b8082_9"	0.2087	0.0426	69075364	69073305	"Sb01g045990"	147055499	147053322	"GRMZM2G055107"	0.2355	5.05097809798271	347	390	"sub2"
"221"	"#1f"	"a6807_1"	"b8082_9"	70.1665	1.5694	67532193	67536844	"Sb01g044430"	145025111	145025912	"GRMZM2G091226"	0.2355	5.05097809798271	347	390	"sub2"
"222"	"#1f"	"a6807_1"	"b8082_9"	0.7186	0.1201	64384964	64382594	"Sb01g041100"	138224499	138222126	"GRMZM2G090842"	0.2355	5.05097809798271	347	390	"sub2"
"223"	"#1f"	"a6807_1"	"b8082_9"	0.1546	0.0341	69029937	69031532	"Sb01g045970"	147046888	147048501	"GRMZM2G058133"	0.2355	5.05097809798271	347	390	"sub2"
"224"	"#1f"	"a6807_1"	"b8082_9"	0.6161	0.2174	69018970	69013256	"Sb01g045940"	147020817	147016234	"GRMZM2G361256"	0.2355	5.05097809798271	347	390	"sub2"
"225"	"#1f"	"a6807_1"	"b8082_9"	0.1454	0.0238	67560263	67564321	"Sb01g044460"	145051880	145055713	"GRMZM2G091180"	0.2355	5.05097809798271	347	390	"sub2"
"226"	"#1f"	"a6807_1"	"b8082_9"	0.3272	0.0111	64028089	64032673	"Sb01g040720"	137424950	137420633	"GRMZM2G013900"	0.2355	5.05097809798271	347	390	"sub2"
"227"	"#1f"	"a6807_1"	"b8082_9"	0.2866	0.0648	67935132	67932773	"Sb01g044760"	145512742	145510564	"GRMZM2G091362"	0.2355	5.05097809798271	347	390	"sub2"
"228"	"#1f"	"a6807_1"	"b8082_9"	0.1669	0.0331	67568809	67572781	"Sb01g044470"	145065199	145072079	"GRMZM2G061428"	0.2355	5.05097809798271	347	390	"sub2"
"229"	"#1f"	"a6807_1"	"b8082_9"	0.3415	0.0455	67528255	67527437	"Sb01g044420"	144946388	144945564	"GRMZM2G113057"	0.2355	5.05097809798271	347	390	"sub2"
"230"	"#1f"	"a6807_1"	"b8082_9"	77.7025	1.0326	63948375	63950412	"Sb01g040620"	137182441	137183538	"GRMZM2G068613"	0.2355	5.05097809798271	347	390	"sub2"
"231"	"#1f"	"a6807_1"	"b8082_9"	0.14	0.0031	69090020	69094346	"Sb01g046020"	147125535	147130914	"GRMZM2G420926"	0.2355	5.05097809798271	347	390	"sub2"
"232"	"#1f"	"a6807_1"	"b8082_9"	0.321	0.0393	64304806	64305204	"Sb01g041020"	138052357	138052758	"GRMZM2G100988"	0.2355	5.05097809798271	347	390	"sub2"
"233"	"#1f"	"a6807_1"	"b8082_9"	0.1433	0.058	69011350	69009019	"Sb01g045930"	146979094	146977020	"GRMZM2G057950"	0.2355	5.05097809798271	347	390	"sub2"
"234"	"#1f"	"a6807_1"	"b8082_9"	0.1943	0.0615	63856669	63853850	"Sb01g040510"	137079211	137076405	"GRMZM2G446234"	0.2355	5.05097809798271	347	390	"sub2"
"235"	"#1f"	"a6807_1"	"b8082_9"	0.1394	0.0528	67928241	67921100	"Sb01g044750"	145453130	145461600	"GRMZM2G433117"	0.2355	5.05097809798271	347	390	"sub2"
"236"	"#1f"	"a6807_1"	"b8082_9"	0.1325	0.0337	63821233	63822841	"Sb01g040470"	137070779	137072789	"GRMZM2G146313"	0.2355	5.05097809798271	347	390	"sub2"
"237"	"#1f"	"a6807_1"	"b8082_9"	0.1972	0.0311	61372832	61375861	"Sb01g037790"	132116890	132118582	"GRMZM2G006341"	0.2355	5.05097809798271	347	390	"sub2"
"238"	"#1f"	"a6807_1"	"b8082_9"	0.0986	0.0342	64953815	64944428	"Sb01g041660"	139740600	139721014	"GRMZM2G166684"	0.2355	5.05097809798271	347	390	"sub2"
"239"	"#1f"	"a6807_1"	"b8082_9"	0.1791	0.0236	60333732	60331665	"Sb01g036720"	128867277	128864516	"GRMZM2G022398"	0.2355	5.05097809798271	347	390	"sub2"
"240"	"#1f"	"a6807_1"	"b8082_9"	0.3886	0.0105	64971272	64968956	"Sb01g041700"	139878915	139876906	"GRMZM2G098875"	0.2355	5.05097809798271	347	390	"sub2"
"241"	"#1f"	"a6807_1"	"b8082_9"	0.0874	0.0294	65097648	65106876	"Sb01g041870"	140075686	140083606	"GRMZM2G097898"	0.2355	5.05097809798271	347	390	"sub2"
"242"	"#1f"	"a6807_1"	"b8082_9"	0.085	0.0246	59778009	59771477	"Sb01g036170"	126821489	126814108	"GRMZM2G067546"	0.2355	5.05097809798271	347	390	"sub2"
"243"	"#1f"	"a6807_1"	"b8082_9"	0.0954	0.0212	68979143	68982397	"Sb01g045900"	146963453	146966733	"GRMZM2G178945"	0.2355	5.05097809798271	347	390	"sub2"
"244"	"#1f"	"a6807_1"	"b8082_9"	0.1338	0.0609	65031201	65035248	"Sb01g041780"	139954698	139961847	"GRMZM2G103113"	0.2355	5.05097809798271	347	390	"sub2"
"245"	"#1f"	"a6807_1"	"b8082_9"	0.5753	0.2125	67904294	67902645	"Sb01g044730"	145403091	145401394	"GRMZM2G095689"	0.2355	5.05097809798271	347	390	"sub2"
"246"	"#1f"	"a6807_1"	"b8082_9"	0.8639	0.2512	64399634	64397688	"Sb01g041110"	138242153	138239254	"GRMZM2G090868"	0.2355	5.05097809798271	347	390	"sub2"
"247"	"#1f"	"a6807_1"	"b8082_9"	0.1493	0.0566	59868025	59863719	"Sb01g036220"	127227153	127235076	"GRMZM2G027437"	0.2355	5.05097809798271	347	390	"sub2"
"248"	"#1f"	"a6807_1"	"b8082_9"	0.3005	0.0698	63800785	63798331	"Sb01g040450"	137039674	137037305	"GRMZM2G043854"	0.2355	5.05097809798271	347	390	"sub2"
"249"	"#1f"	"a6807_1"	"b8082_9"	0.0665	0.0188	59745999	59745147	"Sb01g036120"	126749033	126744024	"GRMZM2G151295"	0.2355	5.05097809798271	347	390	"sub2"
"250"	"#1f"	"a6807_1"	"b8082_9"	74.824	1.148	61360626	61359898	"Sb01g037780"	132090461	132089826	"GRMZM2G384972"	0.2355	5.05097809798271	347	390	"sub2"
"251"	"#1f"	"a6807_1"	"b8082_9"	1.1063	0.2332	69097780	69095179	"Sb01g046030"	147134253	147131380	"GRMZM2G120987"	0.2355	5.05097809798271	347	390	"sub2"
"252"	"#1f"	"a6807_1"	"b8082_9"	0.1093	0.0037	64941504	64937596	"Sb01g041650"	139660094	139657781	"GRMZM2G164821"	0.2355	5.05097809798271	347	390	"sub2"
"253"	"#1f"	"a6807_1"	"b8082_9"	0.0891	0.0128	61417452	61413549	"Sb01g037860"	132221752	132217688	"GRMZM2G095945"	0.2355	5.05097809798271	347	390	"sub2"
"254"	"#1f"	"a6807_1"	"b8082_9"	0.5268	0.0924	64217542	64217950	"Sb01g040910"	137795164	137795553	"GRMZM2G031441"	0.2355	5.05097809798271	347	390	"sub2"
"255"	"#1f"	"a6807_1"	"b8082_9"	0.3846	0.0414	65162444	65161360	"Sb01g041920"	140098563	140099592	"GRMZM2G177982"	0.2355	5.05097809798271	347	390	"sub2"
"256"	"#1f"	"a6807_1"	"b8082_9"	0.1226	0.0028	65012625	65008461	"Sb01g041750"	139898180	139886973	"GRMZM2G098797"	0.2355	5.05097809798271	347	390	"sub2"
"257"	"#1f"	"a6807_1"	"b8082_9"	0.3905	0.1232	61573841	61576462	"Sb01g037990"	132382959	132386734	"GRMZM2G134424"	0.2355	5.05097809798271	347	390	"sub2"
"258"	"#1f"	"a6807_1"	"b8082_9"	0.1525	0.0229	64675680	64671543	"Sb01g041370"	138785913	138782197	"GRMZM2G156388"	0.2355	5.05097809798271	347	390	"sub2"
"259"	"#1f"	"a6807_1"	"b8082_9"	0.3694	0.0465	60188488	60190427	"Sb01g036560"	127883705	127882289	"GRMZM2G042494"	0.2355	5.05097809798271	347	390	"sub2"
"260"	"#1f"	"a6807_1"	"b8082_9"	0.302	0.0155	68012347	68011970	"Sb01g044840"	145579456	145579079	"GRMZM2G028855"	0.2355	5.05097809798271	347	390	"sub2"
"261"	"#1f"	"a6807_1"	"b8082_9"	0.7954	0.1358	64692454	64694487	"Sb01g041390"	138908461	138911866	"GRMZM2G081175"	0.2355	5.05097809798271	347	390	"sub2"
"262"	"#1f"	"a6807_1"	"b8082_9"	117.0904	0.4147	59657284	59658558	"Sb01g035990"	126520411	126521691	"GRMZM2G015280"	0.2355	5.05097809798271	347	390	"sub2"
"263"	"#1f"	"a6807_1"	"b8082_9"	0.1013	0.037	64753203	64748905	"Sb01g041425"	139131294	139126934	"GRMZM2G152319"	0.2355	5.05097809798271	347	390	"sub2"
"264"	"#1f"	"a6807_1"	"b8082_9"	0.1552	0.0272	65007518	65005611	"Sb01g041740"	139885654	139883747	"GRMZM2G098869"	0.2355	5.05097809798271	347	390	"sub2"
"265"	"#1f"	"a6807_1"	"b8082_9"	0.4697	0.1023	61400052	61396326	"Sb01g037840"	132178549	132176882	"GRMZM2G306482"	0.2355	5.05097809798271	347	390	"sub2"
"266"	"#1f"	"a6807_1"	"b8082_9"	0.2588	0.0351	61390046	61386899	"Sb01g037820"	132165749	132163068	"GRMZM2G006714"	0.2355	5.05097809798271	347	390	"sub2"
"267"	"#1f"	"a6807_1"	"b8082_9"	0.3127	0.0104	64645359	64647363	"Sb01g041340"	138753836	138755344	"GRMZM2G147775"	0.2355	5.05097809798271	347	390	"sub2"
"268"	"#1f"	"a6807_1"	"b8082_9"	0.1043	0.011	64222914	64226743	"Sb01g040920"	137869480	137873225	"GRMZM2G144985"	0.2355	5.05097809798271	347	390	"sub2"
"269"	"#1f"	"a6807_1"	"b8082_9"	0.1924	0.0607	64238935	64242078	"Sb01g040940"	137876058	137880443	"GRMZM2G145085"	0.2355	5.05097809798271	347	390	"sub2"
"270"	"#1f"	"a6807_1"	"b8082_9"	0.1263	0.0088	68362264	68364679	"Sb01g045210"	146030196	146034743	"AC149828"	0.2355	5.05097809798271	347	390	"sub2"
"271"	"#1f"	"a6807_1"	"b8082_9"	0.0835	0.0243	67408089	67406479	"Sb01g044280"	144729290	144723175	"GRMZM2G028039"	0.2355	5.05097809798271	347	390	"sub2"
"272"	"#1f"	"a6807_1"	"b8082_9"	0.2889	0.156	67453882	67454761	"Sb01g044330"	144804722	144805498	"GRMZM2G004466"	0.2355	5.05097809798271	347	390	"sub2"
"273"	"#1f"	"a6807_1"	"b8082_9"	0.3206	0.033	63923762	63922644	"Sb01g040580"	137141586	137140474	"GRMZM2G031447"	0.2355	5.05097809798271	347	390	"sub2"
"274"	"#1f"	"a6807_1"	"b8082_9"	0.1141	0.0208	59847212	59840940	"Sb01g036200"	127034012	127027769	"GRMZM2G398288"	0.2355	5.05097809798271	347	390	"sub2"
"275"	"#1f"	"a6807_1"	"b8082_9"	75.9943	0.7098	59570991	59570356	"Sb01g035930"	126436276	126435776	"GRMZM2G055827"	0.2355	5.05097809798271	347	390	"sub2"
"276"	"#1f"	"a6807_1"	"b8082_9"	7.1377	2.3777	64926466	64927005	"Sb01g041630"	139616830	139613400	"GRMZM2G074032"	0.2355	5.05097809798271	347	390	"sub2"
"277"	"#1f"	"a6807_1"	"b8082_9"	0.1327	0.0275	59738876	59726751	"Sb01g036110"	126647591	126621762	"GRMZM2G084525"	0.2355	5.05097809798271	347	390	"sub2"
"278"	"#1f"	"a6807_1"	"b8082_9"	0.1269	0.0181	61382403	61385373	"Sb01g037810"	132156917	132159741	"GRMZM2G006429"	0.2355	5.05097809798271	347	390	"sub2"
"279"	"#1f"	"a6807_1"	"b8082_9"	0.1261	0.0282	64464359	64460026	"Sb01g041150"	138390489	138386054	"AC205419"	0.2355	5.05097809798271	347	390	"sub2"
"280"	"#1f"	"a6807_1"	"b8082_9"	0.0756	0.0296	64067973	64070871	"Sb01g040770"	137531194	137534588	"GRMZM2G036697"	0.2355	5.05097809798271	347	390	"sub2"
"281"	"#1f"	"a6807_1"	"b8082_9"	0.219	0.1138	64667223	64667969	"Sb01g041360"	138769308	138770066	"GRMZM2G147787"	0.2355	5.05097809798271	347	390	"sub2"
"282"	"#1f"	"a6807_1"	"b8082_9"	0.3346	0.0552	61446992	61448015	"Sb01g037890"	132372145	132373116	"GRMZM2G134476"	0.2355	5.05097809798271	347	390	"sub2"
"283"	"#1f"	"a6807_1"	"b8082_9"	0.1662	0.0427	64201371	64205561	"Sb01g040900"	137784070	137790722	"GRMZM2G030839"	0.2355	5.05097809798271	347	390	"sub2"
"284"	"#1f"	"a6807_1"	"b8082_9"	0.3034	0.1111	64178954	64180258	"Sb01g040880"	137745544	137748314	"GRMZM2G112329"	0.2355	5.05097809798271	347	390	"sub2"
"285"	"#1f"	"a6807_1"	"b8082_9"	0.2133	0.0605	61593093	61587535	"Sb01g038010"	132411745	132415172	"GRMZM2G415117"	0.2355	5.05097809798271	347	390	"sub2"
"286"	"#1f"	"a6807_1"	"b8082_9"	5.168	1.1619	65299743	65302540	"Sb01g042000"	140191002	140191868	"GRMZM2G177878"	0.2355	5.05097809798271	347	390	"sub2"
"287"	"#1f"	"a6807_1"	"b8082_9"	0.3467	0.0361	60349208	60347277	"Sb01g036740"	128874349	128872421	"GRMZM2G317584"	0.2355	5.05097809798271	347	390	"sub2"
